"ADM1_NAME","ADM2_NAME","Year","Female_0-19_Population","Female_20-59_Population","Female_60+_Population","Male_0-19_Population","Male_20-59_Population","Male_60+_Population"
"ADIS ABEBA","ADDIS KETEMA",2000,51477,72231,9143,40769,81208,6196
"ADIS ABEBA","ADDIS KETEMA",2001,51723,72921,9216,40962,81744,6221
"ADIS ABEBA","ADDIS KETEMA",2002,51959,73615,9289,41151,82283,6248
"ADIS ABEBA","ADDIS KETEMA",2003,52164,74312,9366,41311,82837,6281
"ADIS ABEBA","ADDIS KETEMA",2004,52414,74919,9452,41516,83284,6317
"ADIS ABEBA","ADDIS KETEMA",2005,52962,75188,9554,41911,83442,6360
"ADIS ABEBA","ADDIS KETEMA",2006,53290,75580,9654,42143,83785,6404
"ADIS ABEBA","ADDIS KETEMA",2007,53440,76093,9760,42240,84280,6450
"ADIS ABEBA","ADDIS KETEMA",2008,53587,76570,9871,42331,84728,6502
"ADIS ABEBA","ADDIS KETEMA",2009,53725,77028,9989,42412,85128,6556
"ADIS ABEBA","ADDIS KETEMA",2010,53838,77499,10109,42473,85480,6614
"ADIS ABEBA","ADDIS KETEMA",2011,53903,77910,10227,42502,85789,6672
"ADIS ABEBA","ADDIS KETEMA",2012,53976,78231,10347,42537,86006,6731
"ADIS ABEBA","ADDIS KETEMA",2013,53997,78535,10466,42535,86197,6790
"ADIS ABEBA","ADDIS KETEMA",2014,53971,78817,10584,42502,86352,6846
"ADIS ABEBA","ADDIS KETEMA",2015,53861,79109,10698,42409,86498,6898
"ADIS ABEBA","ADDIS KETEMA",2016,53684,79380,10811,42270,86616,6951
"ADIS ABEBA","ADDIS KETEMA",2017,53418,79632,10927,42065,86706,7002
"ADIS ABEBA","ADDIS KETEMA",2018,53064,79854,11034,41799,86762,7047
"ADIS ABEBA","ADDIS KETEMA",2019,52633,80024,11138,41476,86778,7087
"ADIS ABEBA","ADDIS KETEMA",2020,52146,80113,11233,41104,86749,7120
"ADIS ABEBA","AKAKI KALITI",2000,29567,37068,3087,24659,40278,2722
"ADIS ABEBA","AKAKI KALITI",2001,31038,39075,3248,25888,42323,2853
"ADIS ABEBA","AKAKI KALITI",2002,32571,41195,3420,27166,44477,2993
"ADIS ABEBA","AKAKI KALITI",2003,34161,43429,3601,28492,46745,3142
"ADIS ABEBA","AKAKI KALITI",2004,35853,45727,3798,29905,49073,3302
"ADIS ABEBA","AKAKI KALITI",2005,37794,47931,4009,31491,51365,3472
"ADIS ABEBA","AKAKI KALITI",2006,39699,50329,4231,33056,53866,3651
"ADIS ABEBA","AKAKI KALITI",2007,41580,52930,4469,34612,56580,3842
"ADIS ABEBA","AKAKI KALITI",2008,43542,55644,4722,36227,59403,4044
"ADIS ABEBA","AKAKI KALITI",2009,45584,58480,4992,37904,62338,4260
"ADIS ABEBA","AKAKI KALITI",2010,47698,61467,5278,39639,65389,4491
"ADIS ABEBA","AKAKI KALITI",2011,49860,64560,5580,41412,68559,4733
"ADIS ABEBA","AKAKI KALITI",2012,52111,67737,5900,43254,71827,4988
"ADIS ABEBA","AKAKI KALITI",2013,54413,71060,6236,45138,75233,5257
"ADIS ABEBA","AKAKI KALITI",2014,56765,74526,6589,47066,78770,5539
"ADIS ABEBA","AKAKI KALITI",2015,59137,78172,6959,49016,82458,5830
"ADIS ABEBA","AKAKI KALITI",2016,61531,81973,7349,50989,86299,6136
"ADIS ABEBA","AKAKI KALITI",2017,63926,85936,7760,52967,90294,6458
"ADIS ABEBA","AKAKI KALITI",2018,66308,90055,8188,54944,94440,6790
"ADIS ABEBA","AKAKI KALITI",2019,68684,94309,8638,56917,98723,7133
"ADIS ABEBA","AKAKI KALITI",2020,71071,98666,9104,58897,103136,7487
"ADIS ABEBA","ARADA",2000,47217,77568,8970,35258,78186,6087
"ADIS ABEBA","ARADA",2001,46364,76523,8836,34627,76897,5973
"ADIS ABEBA","ARADA",2002,45521,75486,8705,33999,75629,5865
"ADIS ABEBA","ARADA",2003,44664,74458,8581,33360,74391,5760
"ADIS ABEBA","ARADA",2004,43859,73353,8466,32766,73087,5662
"ADIS ABEBA","ARADA",2005,43320,71964,8362,32319,71588,5573
"ADIS ABEBA","ARADA",2006,42601,70702,8260,31756,70255,5484
"ADIS ABEBA","ARADA",2007,41750,69560,8162,31107,69053,5399
"ADIS ABEBA","ARADA",2008,40911,68404,8068,30461,67833,5317
"ADIS ABEBA","ARADA",2009,40086,67250,7979,29820,66595,5239
"ADIS ABEBA","ARADA",2010,39256,66118,7893,29180,65339,5166
"ADIS ABEBA","ARADA",2011,38409,64954,7803,28527,64077,5092
"ADIS ABEBA","ARADA",2012,37584,63743,7718,27888,62782,5021
"ADIS ABEBA","ARADA",2013,36741,62540,7630,27241,61489,4947
"ADIS ABEBA","ARADA",2014,35886,61337,7540,26586,60199,4875
"ADIS ABEBA","ARADA",2015,34995,60156,7448,25913,58927,4801
"ADIS ABEBA","ARADA",2016,34081,58984,7355,25226,57659,4727
"ADIS ABEBA","ARADA",2017,33134,57819,7262,24521,56400,4650
"ADIS ABEBA","ARADA",2018,32157,56653,7169,23797,55144,4574
"ADIS ABEBA","ARADA",2019,31163,55472,7068,23063,53887,4494
"ADIS ABEBA","ARADA",2020,30165,54263,6967,22325,52630,4412
"ADIS ABEBA","BOLE",2000,46357,64373,4292,35153,65432,3797
"ADIS ABEBA","BOLE",2001,49105,68513,4562,37251,69400,4018
"ADIS ABEBA","BOLE",2002,52007,72922,4846,39454,73610,4254
"ADIS ABEBA","BOLE",2003,55044,77614,5153,41767,78085,4506
"ADIS ABEBA","BOLE",2004,58302,82499,5484,44247,82744,4778
"ADIS ABEBA","BOLE",2005,62080,87280,5844,47036,87448,5073
"ADIS ABEBA","BOLE",2006,65836,92509,6226,49835,92585,5384
"ADIS ABEBA","BOLE",2007,69589,98213,6638,52663,98172,5719
"ADIS ABEBA","BOLE",2008,73545,104225,7081,55628,104058,6077
"ADIS ABEBA","BOLE",2009,77711,110572,7554,58735,110236,6460
"ADIS ABEBA","BOLE",2010,82076,117330,8064,61984,116708,6875
"ADIS ABEBA","BOLE",2011,86607,124392,8605,65345,123521,7312
"ADIS ABEBA","BOLE",2012,91394,131716,9183,68877,130639,7779
"ADIS ABEBA","BOLE",2013,96360,139445,9799,72529,138123,8274
"ADIS ABEBA","BOLE",2014,101511,147585,10454,76319,145973,8797
"ADIS ABEBA","BOLE",2015,106779,156227,11145,80198,154230,9347
"ADIS ABEBA","BOLE",2016,112180,165314,11880,84190,162916,9930
"ADIS ABEBA","BOLE",2017,117664,174876,12662,88257,172036,10545
"ADIS ABEBA","BOLE",2018,123216,184917,13487,92387,181596,11186
"ADIS ABEBA","BOLE",2019,128847,195410,14358,96581,191579,11858
"ADIS ABEBA","BOLE",2020,134581,206316,15274,100841,201985,12558
"ADIS ABEBA","GULELE",2000,53885,78896,8423,43990,83426,6191
"ADIS ABEBA","GULELE",2001,54117,79590,8483,44184,83897,6210
"ADIS ABEBA","GULELE",2002,54334,80289,8546,44364,84373,6236
"ADIS ABEBA","GULELE",2003,54519,81000,8611,44515,84863,6265
"ADIS ABEBA","GULELE",2004,54744,81609,8686,44706,85256,6299
"ADIS ABEBA","GULELE",2005,55254,81870,8774,45069,85397,6340
"ADIS ABEBA","GULELE",2006,55543,82263,8861,45275,85701,6378
"ADIS ABEBA","GULELE",2007,55656,82781,8954,45350,86143,6422
"ADIS ABEBA","GULELE",2008,55760,83268,9050,45413,86548,6468
"ADIS ABEBA","GULELE",2009,55854,83732,9150,45460,86906,6519
"ADIS ABEBA","GULELE",2010,55923,84196,9256,45487,87219,6576
"ADIS ABEBA","GULELE",2011,55937,84604,9360,45469,87499,6629
"ADIS ABEBA","GULELE",2012,55950,84919,9466,45448,87704,6686
"ADIS ABEBA","GULELE",2013,55910,85216,9570,45384,87877,6740
"ADIS ABEBA","GULELE",2014,55822,85488,9673,45287,88015,6795
"ADIS ABEBA","GULELE",2015,55654,85775,9772,45131,88128,6845
"ADIS ABEBA","GULELE",2016,55418,86030,9870,44927,88218,6894
"ADIS ABEBA","GULELE",2017,55093,86257,9970,44659,88280,6943
"ADIS ABEBA","GULELE",2018,54680,86447,10062,44326,88306,6987
"ADIS ABEBA","GULELE",2019,54193,86584,10152,43935,88285,7025
"ADIS ABEBA","GULELE",2020,53647,86639,10233,43494,88217,7057
"ADIS ABEBA","KIRKOS",2000,41954,69597,7892,30970,70001,5374
"ADIS ABEBA","KIRKOS",2001,42159,70271,7957,31131,70453,5396
"ADIS ABEBA","KIRKOS",2002,42362,70946,8021,31281,70900,5422
"ADIS ABEBA","KIRKOS",2003,42535,71624,8088,31414,71361,5452
"ADIS ABEBA","KIRKOS",2004,42747,72222,8166,31575,71747,5486
"ADIS ABEBA","KIRKOS",2005,43210,72517,8254,31865,71935,5526
"ADIS ABEBA","KIRKOS",2006,43484,72919,8340,32039,72250,5563
"ADIS ABEBA","KIRKOS",2007,43609,73429,8435,32117,72677,5606
"ADIS ABEBA","KIRKOS",2008,43727,73906,8531,32187,73071,5650
"ADIS ABEBA","KIRKOS",2009,43842,74363,8632,32245,73424,5699
"ADIS ABEBA","KIRKOS",2010,43939,74830,8736,32289,73731,5752
"ADIS ABEBA","KIRKOS",2011,43994,75241,8840,32302,74007,5804
"ADIS ABEBA","KIRKOS",2012,44055,75566,8943,32311,74227,5855
"ADIS ABEBA","KIRKOS",2013,44074,75876,9048,32289,74417,5907
"ADIS ABEBA","KIRKOS",2014,44056,76160,9148,32243,74577,5958
"ADIS ABEBA","KIRKOS",2015,43971,76452,9247,32154,74717,6005
"ADIS ABEBA","KIRKOS",2016,43826,76719,9346,32030,74834,6051
"ADIS ABEBA","KIRKOS",2017,43607,76964,9444,31859,74923,6097
"ADIS ABEBA","KIRKOS",2018,43315,77174,9538,31638,74981,6137
"ADIS ABEBA","KIRKOS",2019,42962,77337,9624,31378,74995,6170
"ADIS ABEBA","KIRKOS",2020,42561,77425,9705,31079,74967,6202
"ADIS ABEBA","KOLFE KERANIYO",2000,68599,75898,5135,54052,85113,4217
"ADIS ABEBA","KOLFE KERANIYO",2001,73108,81232,5487,57611,90782,4488
"ADIS ABEBA","KOLFE KERANIYO",2002,77884,86953,5862,61377,96840,4779
"ADIS ABEBA","KOLFE KERANIYO",2003,82927,93080,6268,65357,103316,5093
"ADIS ABEBA","KOLFE KERANIYO",2004,88347,99506,6709,69637,110099,5431
"ADIS ABEBA","KOLFE KERANIYO",2005,94536,105866,7188,74417,116998,5798
"ADIS ABEBA","KOLFE KERANIYO",2006,100796,112853,7702,79286,124564,6190
"ADIS ABEBA","KOLFE KERANIYO",2007,107166,120515,8261,84269,132839,6612
"ADIS ABEBA","KOLFE KERANIYO",2008,113913,128645,8861,89525,141611,7066
"ADIS ABEBA","KOLFE KERANIYO",2009,121057,137286,9509,95071,150890,7557
"ADIS ABEBA","KOLFE KERANIYO",2010,128594,146510,10209,100914,160694,8089
"ADIS ABEBA","KOLFE KERANIYO",2011,136460,156244,10957,107003,171095,8654
"ADIS ABEBA","KOLFE KERANIYO",2012,144782,166425,11759,113423,182038,9261
"ADIS ABEBA","KOLFE KERANIYO",2013,153469,177246,12618,120122,193637,9909
"ADIS ABEBA","KOLFE KERANIYO",2014,162546,188720,13535,127119,205884,10598
"ADIS ABEBA","KOLFE KERANIYO",2015,171927,200991,14514,134362,218831,11330
"ADIS ABEBA","KOLFE KERANIYO",2016,181632,213973,15562,141874,232560,12109
"ADIS ABEBA","KOLFE KERANIYO",2017,191597,227718,16684,149606,247094,12938
"ADIS ABEBA","KOLFE KERANIYO",2018,201793,242253,17878,157537,262436,13813
"ADIS ABEBA","KOLFE KERANIYO",2019,212247,257562,19145,165674,278577,14734
"ADIS ABEBA","KOLFE KERANIYO",2020,222989,273591,20488,174023,295515,15704
"ADIS ABEBA","LIDETA",2000,39368,60465,7607,30448,63656,4852
"ADIS ABEBA","LIDETA",2001,39553,61027,7666,30594,64052,4871
"ADIS ABEBA","LIDETA",2002,39728,61590,7726,30731,64450,4892
"ADIS ABEBA","LIDETA",2003,39879,62155,7791,30847,64859,4918
"ADIS ABEBA","LIDETA",2004,40065,62649,7862,30996,65190,4947
"ADIS ABEBA","LIDETA",2005,40472,62879,7945,31275,65319,4979
"ADIS ABEBA","LIDETA",2006,40713,63204,8026,31438,65577,5014
"ADIS ABEBA","LIDETA",2007,40820,63621,8113,31505,65944,5050
"ADIS ABEBA","LIDETA",2008,40923,64011,8202,31563,66278,5090
"ADIS ABEBA","LIDETA",2009,41019,64386,8297,31613,66574,5130
"ADIS ABEBA","LIDETA",2010,41095,64763,8396,31649,66832,5176
"ADIS ABEBA","LIDETA",2011,41133,65097,8495,31656,67060,5219
"ADIS ABEBA","LIDETA",2012,41171,65360,8592,31661,67224,5266
"ADIS ABEBA","LIDETA",2013,41171,65612,8689,31640,67367,5313
"ADIS ABEBA","LIDETA",2014,41136,65840,8788,31594,67482,5355
"ADIS ABEBA","LIDETA",2015,41037,66070,8878,31505,67589,5396
"ADIS ABEBA","LIDETA",2016,40885,66285,8970,31381,67671,5438
"ADIS ABEBA","LIDETA",2017,40667,66481,9062,31210,67730,5475
"ADIS ABEBA","LIDETA",2018,40380,66651,9148,30993,67763,5511
"ADIS ABEBA","LIDETA",2019,40038,66773,9230,30735,67758,5541
"ADIS ABEBA","LIDETA",2020,39651,66828,9307,30441,67718,5567
"ADIS ABEBA","NEFAS SILK-LAFTO",2000,73084,95521,6942,55997,97553,5748
"ADIS ABEBA","NEFAS SILK-LAFTO",2001,73084,95948,6957,56009,97653,5740
"ADIS ABEBA","NEFAS SILK-LAFTO",2002,73063,96387,6978,55999,97759,5738
"ADIS ABEBA","NEFAS SILK-LAFTO",2003,73001,96825,7003,55958,97877,5739
"ADIS ABEBA","NEFAS SILK-LAFTO",2004,72987,97140,7032,55958,97889,5742
"ADIS ABEBA","NEFAS SILK-LAFTO",2005,73332,97004,7071,56138,97633,5756
"ADIS ABEBA","NEFAS SILK-LAFTO",2006,73396,97043,7110,56141,97556,5767
"ADIS ABEBA","NEFAS SILK-LAFTO",2007,73236,97244,7156,56002,97629,5780
"ADIS ABEBA","NEFAS SILK-LAFTO",2008,73061,97405,7204,55838,97663,5798
"ADIS ABEBA","NEFAS SILK-LAFTO",2009,72873,97540,7254,55653,97651,5821
"ADIS ABEBA","NEFAS SILK-LAFTO",2010,72648,97689,7307,55437,97585,5846
"ADIS ABEBA","NEFAS SILK-LAFTO",2011,72355,97762,7358,55167,97488,5870
"ADIS ABEBA","NEFAS SILK-LAFTO",2012,72062,97720,7410,54883,97322,5895
"ADIS ABEBA","NEFAS SILK-LAFTO",2013,71701,97661,7462,54551,97130,5917
"ADIS ABEBA","NEFAS SILK-LAFTO",2014,71286,97573,7510,54179,96895,5940
"ADIS ABEBA","NEFAS SILK-LAFTO",2015,70771,97497,7557,53743,96638,5958
"ADIS ABEBA","NEFAS SILK-LAFTO",2016,70173,97385,7601,53254,96363,5975
"ADIS ABEBA","NEFAS SILK-LAFTO",2017,69469,97252,7644,52696,96063,5990
"ADIS ABEBA","NEFAS SILK-LAFTO",2018,68662,97075,7685,52069,95728,6000
"ADIS ABEBA","NEFAS SILK-LAFTO",2019,67772,96840,7719,51381,95341,6006
"ADIS ABEBA","NEFAS SILK-LAFTO",2020,66817,96523,7751,50643,94890,6006
"ADIS ABEBA","YEKA",2000,52674,75190,7015,39982,74518,5182
"ADIS ABEBA","YEKA",2001,55533,79622,7416,42165,78650,5459
"ADIS ABEBA","YEKA",2002,58534,84319,7843,44446,83014,5753
"ADIS ABEBA","YEKA",2003,61658,89293,8299,46822,87627,6067
"ADIS ABEBA","YEKA",2004,64996,94441,8789,49363,92401,6403
"ADIS ABEBA","YEKA",2005,68857,99455,9317,52217,97170,6764
"ADIS ABEBA","YEKA",2006,72661,104902,9876,55054,102367,7147
"ADIS ABEBA","YEKA",2007,76433,110824,10477,57893,108003,7552
"ADIS ABEBA","YEKA",2008,80383,117030,11117,60851,113907,7986
"ADIS ABEBA","YEKA",2009,84521,123550,11801,63934,120067,8451
"ADIS ABEBA","YEKA",2010,88837,130434,12533,67144,126488,8946
"ADIS ABEBA","YEKA",2011,93276,137601,13307,70437,133208,9470
"ADIS ABEBA","YEKA",2012,97930,145004,14128,73873,140183,10025
"ADIS ABEBA","YEKA",2013,102722,152774,14996,77406,147476,10612
"ADIS ABEBA","YEKA",2014,107658,160908,15913,81044,155080,11228
"ADIS ABEBA","YEKA",2015,112675,169487,16878,84748,163031,11874
"ADIS ABEBA","YEKA",2016,117771,178463,17899,88528,171349,12554
"ADIS ABEBA","YEKA",2017,122901,187857,18980,92345,180041,13271
"ADIS ABEBA","YEKA",2018,128046,197657,20111,96185,189093,14015
"ADIS ABEBA","YEKA",2019,133219,207831,21298,100052,198488,14791
"ADIS ABEBA","YEKA",2020,138442,218333,22541,103947,208219,15594
"AFAR","ZONE 1",2000,90235,75259,3262,110322,84743,5317
"AFAR","ZONE 1",2001,92310,77107,3334,112844,86562,5422
"AFAR","ZONE 1",2002,94394,79045,3411,115387,88479,5527
"AFAR","ZONE 1",2003,96521,81024,3487,117987,90449,5646
"AFAR","ZONE 1",2004,98726,82959,3575,120719,92344,5770
"AFAR","ZONE 1",2005,101213,84601,3669,123788,93974,5902
"AFAR","ZONE 1",2006,103550,86453,3769,126688,95842,6038
"AFAR","ZONE 1",2007,105789,88486,3872,129474,97942,6191
"AFAR","ZONE 1",2008,108042,90580,3986,132288,100067,6347
"AFAR","ZONE 1",2009,110298,92733,4100,135135,102228,6511
"AFAR","ZONE 1",2010,112532,94969,4223,137974,104487,6691
"AFAR","ZONE 1",2011,114711,97264,4344,140764,106752,6868
"AFAR","ZONE 1",2012,116884,99578,4471,143559,108997,7054
"AFAR","ZONE 1",2013,118997,101980,4601,146302,111313,7243
"AFAR","ZONE 1",2014,121065,104429,4733,149010,113685,7441
"AFAR","ZONE 1",2015,123096,106903,4875,151676,116120,7638
"AFAR","ZONE 1",2016,125023,109479,5017,154223,118646,7843
"AFAR","ZONE 1",2017,126824,112157,5166,156615,121255,8051
"AFAR","ZONE 1",2018,128509,114880,5320,158868,123916,8260
"AFAR","ZONE 1",2019,130091,117621,5476,160986,126611,8469
"AFAR","ZONE 1",2020,131594,120335,5629,163003,129279,8679
"AFAR","ZONE 2",2000,66551,43231,1721,85049,48840,2928
"AFAR","ZONE 2",2001,70563,45988,1833,90134,51915,3105
"AFAR","ZONE 2",2002,74846,48995,1955,95578,55261,3295
"AFAR","ZONE 2",2003,79448,52239,2091,101428,58883,3508
"AFAR","ZONE 2",2004,84409,55676,2238,107782,62699,3740
"AFAR","ZONE 2",2005,89913,59154,2400,114849,66535,3988
"AFAR","ZONE 2",2006,95675,63026,2578,122249,70857,4264
"AFAR","ZONE 2",2007,101748,67321,2773,130040,75686,4564
"AFAR","ZONE 2",2008,108238,71976,2982,138396,80873,4894
"AFAR","ZONE 2",2009,115179,76996,3221,147360,86471,5256
"AFAR","ZONE 2",2010,122563,82442,3471,156918,92584,5644
"AFAR","ZONE 2",2011,130397,88342,3746,167090,99128,6073
"AFAR","ZONE 2",2012,138749,94693,4053,177976,106091,6539
"AFAR","ZONE 2",2013,147599,101590,4374,189549,113636,7042
"AFAR","ZONE 2",2014,157000,109036,4729,201859,121786,7585
"AFAR","ZONE 2",2015,166970,117049,5113,214931,130643,8180
"AFAR","ZONE 2",2016,177498,125765,5535,228750,140233,8819
"AFAR","ZONE 2",2017,188566,135248,5992,243283,150643,9510
"AFAR","ZONE 2",2018,200208,145485,6490,258575,161889,10265
"AFAR","ZONE 2",2019,212455,156495,7026,274665,174009,11064
"AFAR","ZONE 2",2020,225371,168290,7608,291633,186989,11931
"AFAR","ZONE 3",2000,40400,31694,1751,46822,40066,2341
"AFAR","ZONE 3",2001,41866,32984,1820,48401,41597,2428
"AFAR","ZONE 3",2002,43393,34360,1891,50057,43236,2518
"AFAR","ZONE 3",2003,44997,35812,1973,51793,44982,2618
"AFAR","ZONE 3",2004,46709,37313,2054,53670,46762,2726
"AFAR","ZONE 3",2005,48641,38715,2149,55789,48474,2842
"AFAR","ZONE 3",2006,50567,40285,2245,57898,50396,2965
"AFAR","ZONE 3",2007,52511,42019,2356,60028,52539,3101
"AFAR","ZONE 3",2008,54548,43863,2477,62262,54783,3249
"AFAR","ZONE 3",2009,56677,45805,2599,64611,57154,3405
"AFAR","ZONE 3",2010,58891,47895,2729,67055,59664,3576
"AFAR","ZONE 3",2011,61174,50095,2872,69589,62300,3761
"AFAR","ZONE 3",2012,63566,52388,3021,72248,65045,3952
"AFAR","ZONE 3",2013,66036,54834,3175,75005,67959,4162
"AFAR","ZONE 3",2014,68597,57415,3347,77871,71034,4382
"AFAR","ZONE 3",2015,71240,60138,3525,80842,74299,4613
"AFAR","ZONE 3",2016,73962,63041,3719,83891,77768,4867
"AFAR","ZONE 3",2017,76732,66137,3926,87011,81451,5134
"AFAR","ZONE 3",2018,79563,69414,4143,90195,85347,5411
"AFAR","ZONE 3",2019,82453,72863,4376,93453,89447,5705
"AFAR","ZONE 3",2020,85423,76488,4617,96792,93752,6017
"AFAR","ZONE 4",2000,39466,32247,1181,54081,37865,2574
"AFAR","ZONE 4",2001,42076,34417,1256,57632,40319,2737
"AFAR","ZONE 4",2002,44863,36770,1342,61440,42986,2912
"AFAR","ZONE 4",2003,47864,39310,1430,65536,45870,3103
"AFAR","ZONE 4",2004,51114,42001,1531,69993,48902,3317
"AFAR","ZONE 4",2005,54734,44742,1637,74972,51972,3545
"AFAR","ZONE 4",2006,58536,47774,1755,80193,55416,3799
"AFAR","ZONE 4",2007,62561,51135,1888,85708,59247,4072
"AFAR","ZONE 4",2008,66882,54786,2031,91649,63375,4377
"AFAR","ZONE 4",2009,71522,58734,2187,98043,67826,4710
"AFAR","ZONE 4",2010,76489,63029,2357,104894,72693,5071
"AFAR","ZONE 4",2011,81787,67703,2543,112222,77916,5465
"AFAR","ZONE 4",2012,87469,72761,2743,120106,83499,5895
"AFAR","ZONE 4",2013,93535,78271,2958,128533,89575,6361
"AFAR","ZONE 4",2014,100026,84243,3196,137567,96171,6870
"AFAR","ZONE 4",2015,106971,90681,3456,147245,103373,7425
"AFAR","ZONE 4",2016,114369,97732,3741,157546,111211,8027
"AFAR","ZONE 4",2017,122217,105443,4047,168472,119758,8682
"AFAR","ZONE 4",2018,130559,113827,4387,180078,129064,9392
"AFAR","ZONE 4",2019,139426,122914,4755,192408,139158,10159
"AFAR","ZONE 4",2020,148883,132754,5154,205533,150062,10993
"AFAR","ZONE 5",2000,55559,45204,1852,77199,53506,3680
"AFAR","ZONE 5",2001,54049,44082,1806,75062,52080,3564
"AFAR","ZONE 5",2002,52549,43008,1755,72965,50722,3462
"AFAR","ZONE 5",2003,51091,41953,1712,70911,49410,3358
"AFAR","ZONE 5",2004,49689,40870,1669,68971,48039,3267
"AFAR","ZONE 5",2005,48450,39655,1629,67261,46496,3181
"AFAR","ZONE 5",2006,47135,38539,1593,65448,45134,3094
"AFAR","ZONE 5",2007,45791,37529,1559,63574,43901,3016
"AFAR","ZONE 5",2008,44470,36540,1527,61748,42687,2942
"AFAR","ZONE 5",2009,43168,35575,1494,59959,41500,2869
"AFAR","ZONE 5",2010,41871,34647,1463,58180,40380,2800
"AFAR","ZONE 5",2011,40572,33749,1431,56420,39249,2733
"AFAR","ZONE 5",2012,39305,32862,1401,54702,38102,2666
"AFAR","ZONE 5",2013,38038,31998,1370,52997,36998,2605
"AFAR","ZONE 5",2014,36786,31156,1340,51313,35925,2541
"AFAR","ZONE 5",2015,35544,30319,1310,49638,34903,2481
"AFAR","ZONE 5",2016,34306,29524,1285,47961,33907,2419
"AFAR","ZONE 5",2017,33067,28760,1255,46283,32952,2357
"AFAR","ZONE 5",2018,31831,28009,1229,44604,32022,2297
"AFAR","ZONE 5",2019,30609,27265,1204,42933,31115,2239
"AFAR","ZONE 5",2020,29414,26521,1177,41289,30210,2178
"AMARA","ARGOBA SPECIAL ZONE",2000,9258,5950,1217,9294,6197,896
"AMARA","ARGOBA SPECIAL ZONE",2001,9435,6079,1244,9468,6314,913
"AMARA","ARGOBA SPECIAL ZONE",2002,9609,6213,1269,9641,6437,928
"AMARA","ARGOBA SPECIAL ZONE",2003,9782,6353,1299,9812,6562,945
"AMARA","ARGOBA SPECIAL ZONE",2004,9960,6483,1327,9990,6680,964
"AMARA","ARGOBA SPECIAL ZONE",2005,10153,6593,1359,10186,6779,982
"AMARA","ARGOBA SPECIAL ZONE",2006,10331,6715,1393,10366,6895,1003
"AMARA","ARGOBA SPECIAL ZONE",2007,10497,6849,1428,10533,7022,1024
"AMARA","ARGOBA SPECIAL ZONE",2008,10659,6986,1466,10698,7150,1046
"AMARA","ARGOBA SPECIAL ZONE",2009,10818,7127,1504,10862,7280,1072
"AMARA","ARGOBA SPECIAL ZONE",2010,10971,7271,1546,11021,7414,1096
"AMARA","ARGOBA SPECIAL ZONE",2011,11114,7415,1588,11169,7545,1121
"AMARA","ARGOBA SPECIAL ZONE",2012,11252,7560,1628,11313,7674,1148
"AMARA","ARGOBA SPECIAL ZONE",2013,11378,7710,1672,11450,7807,1174
"AMARA","ARGOBA SPECIAL ZONE",2014,11500,7857,1716,11578,7938,1202
"AMARA","ARGOBA SPECIAL ZONE",2015,11612,8004,1761,11700,8070,1230
"AMARA","ARGOBA SPECIAL ZONE",2016,11712,8155,1810,11808,8205,1257
"AMARA","ARGOBA SPECIAL ZONE",2017,11797,8308,1858,11904,8342,1287
"AMARA","ARGOBA SPECIAL ZONE",2018,11868,8460,1907,11983,8477,1314
"AMARA","ARGOBA SPECIAL ZONE",2019,11926,8613,1955,12050,8614,1342
"AMARA","ARGOBA SPECIAL ZONE",2020,11971,8761,2003,12101,8745,1368
"AMARA","AWI-ZONE",2000,252723,177418,19002,249288,175085,16799
"AMARA","AWI-ZONE",2001,258750,182198,19459,255144,179309,17147
"AMARA","AWI-ZONE",2002,264789,187186,19937,261046,183724,17529
"AMARA","AWI-ZONE",2003,270880,192322,20437,267008,188274,17926
"AMARA","AWI-ZONE",2004,277141,197349,20967,273206,192709,18347
"AMARA","AWI-ZONE",2005,284082,201664,21529,280003,196626,18780
"AMARA","AWI-ZONE",2006,290599,206479,22120,286418,201075,19234
"AMARA","AWI-ZONE",2007,296805,211775,22750,292554,206006,19723
"AMARA","AWI-ZONE",2008,302990,217204,23414,298683,211035,20238
"AMARA","AWI-ZONE",2009,309181,222746,24107,304825,216133,20781
"AMARA","AWI-ZONE",2010,315332,228442,24827,310952,221341,21353
"AMARA","AWI-ZONE",2011,321274,234227,25567,316890,226644,21939
"AMARA","AWI-ZONE",2012,327141,240009,26331,322768,231925,22551
"AMARA","AWI-ZONE",2013,332834,245944,27119,328494,237340,23177
"AMARA","AWI-ZONE",2014,338380,251990,27929,334094,242815,23828
"AMARA","AWI-ZONE",2015,343712,258210,28758,339495,248360,24484
"AMARA","AWI-ZONE",2016,348784,264548,29609,344652,254059,25158
"AMARA","AWI-ZONE",2017,353501,271010,30481,349464,259895,25840
"AMARA","AWI-ZONE",2018,357841,277565,31363,353915,265800,26526
"AMARA","AWI-ZONE",2019,361826,284143,32262,358006,271724,27215
"AMARA","AWI-ZONE",2020,365480,290670,33164,361744,277628,27899
"AMARA","BAHIR DAR SPECIAL ZONE",2000,35526,36680,2848,30564,39140,2355
"AMARA","BAHIR DAR SPECIAL ZONE",2001,38019,39441,3057,32709,41955,2518
"AMARA","BAHIR DAR SPECIAL ZONE",2002,40674,42410,3278,34994,44974,2693
"AMARA","BAHIR DAR SPECIAL ZONE",2003,43489,45605,3520,37418,48217,2883
"AMARA","BAHIR DAR SPECIAL ZONE",2004,46533,48968,3785,40044,51621,3089
