"year","year_month","admin1","admin2","mean.rainfall","rainfall_lag"
1996,"1996-06","Somali","Jijiga",33.76213968,140.185227
1996,"1996-07","Somali","Jijiga",52.09112338,33.76213968
1996,"1996-08","Somali","Jijiga",82.96923828,52.09112338
1996,"1996-09","Somali","Jijiga",48.80192619,82.96923828
1996,"1996-10","Somali","Jijiga",10.14090071,48.80192619
1996,"1996-11","Somali","Jijiga",9.982448183,10.14090071
1996,"1996-12","Somali","Jijiga",2.273403299,9.982448183
1997,"1997-01","Somali","Jijiga",5.165610478,NA
1997,"1997-02","Somali","Jijiga",4.717086266,5.165610478
1997,"1997-03","Somali","Jijiga",43.31393538,4.717086266
1997,"1997-04","Somali","Jijiga",85.98658068,43.31393538
1997,"1997-05","Somali","Jijiga",50.82378519,85.98658068
1997,"1997-06","Somali","Jijiga",61.30103802,50.82378519
1997,"1997-07","Somali","Jijiga",54.81899919,61.30103802
1997,"1997-08","Somali","Jijiga",67.33528926,54.81899919
1997,"1997-09","Somali","Jijiga",55.13099407,67.33528926
1997,"1997-10","Somali","Jijiga",144.7446457,55.13099407
1997,"1997-11","Somali","Jijiga",26.2826517,144.7446457
1997,"1997-12","Somali","Jijiga",2.360621748,26.2826517
1998,"1998-01","Somali","Jijiga",15.95248097,NA
1998,"1998-02","Somali","Jijiga",6.366517166,15.95248097
1998,"1998-03","Somali","Jijiga",20.13843194,6.366517166
1998,"1998-04","Somali","Jijiga",47.47494191,20.13843194
1998,"1998-05","Somali","Jijiga",81.32000943,47.47494191
1998,"1998-06","Somali","Jijiga",33.114523,81.32000943
1998,"1998-07","Somali","Jijiga",26.01049173,33.114523
1998,"1998-08","Somali","Jijiga",41.76678256,26.01049173
1998,"1998-09","Somali","Jijiga",70.79810412,41.76678256
1998,"1998-10","Somali","Jijiga",45.7794905,70.79810412
1998,"1998-11","Somali","Jijiga",5.507814605,45.7794905
1998,"1998-12","Somali","Jijiga",2.038546332,5.507814605
1999,"1999-01","Somali","Jijiga",3.192099736,NA
1999,"1999-02","Somali","Jijiga",5.011186271,3.192099736
1999,"1999-03","Somali","Jijiga",70.55622811,5.011186271
1999,"1999-04","Somali","Jijiga",33.88208008,70.55622811
1999,"1999-05","Somali","Jijiga",43.31676825,33.88208008
1999,"1999-06","Somali","Jijiga",18.3404541,43.31676825
1999,"1999-07","Somali","Jijiga",58.66076239,18.3404541
1999,"1999-08","Somali","Jijiga",84.4099542,58.66076239
1999,"1999-09","Somali","Jijiga",56.33997003,84.4099542
1999,"1999-10","Somali","Jijiga",48.67582755,56.33997003
1999,"1999-11","Somali","Jijiga",7.150173845,48.67582755
1999,"1999-12","Somali","Jijiga",2.442034491,7.150173845
2000,"2000-01","Somali","Jijiga",3.233398964,NA
2000,"2000-02","Somali","Jijiga",3.828641168,3.233398964
2000,"2000-03","Somali","Jijiga",5.829290982,3.828641168
2000,"2000-04","Somali","Jijiga",60.28697468,5.829290982
2000,"2000-05","Somali","Jijiga",64.86366009,60.28697468
2000,"2000-06","Somali","Jijiga",26.99889295,64.86366009
2000,"2000-07","Somali","Jijiga",34.52734796,26.99889295
2000,"2000-08","Somali","Jijiga",75.03679789,34.52734796
2000,"2000-09","Somali","Jijiga",68.5787143,75.03679789
2000,"2000-10","Somali","Jijiga",40.11855974,68.5787143
2000,"2000-11","Somali","Jijiga",15.94912825,40.11855974
2000,"2000-12","Somali","Jijiga",3.98242056,15.94912825
2001,"2001-01","Somali","Jijiga",2.777156961,NA
2001,"2001-02","Somali","Jijiga",4.412763924,2.777156961
2001,"2001-03","Somali","Jijiga",52.38496767,4.412763924
2001,"2001-04","Somali","Jijiga",48.8962234,52.38496767
2001,"2001-05","Somali","Jijiga",81.3187298,48.8962234
2001,"2001-06","Somali","Jijiga",31.14941406,81.3187298
2001,"2001-07","Somali","Jijiga",47.5636281,31.14941406
2001,"2001-08","Somali","Jijiga",80.61667396,47.5636281
2001,"2001-09","Somali","Jijiga",49.61695599,80.61667396
2001,"2001-10","Somali","Jijiga",52.67091107,49.61695599
2001,"2001-11","Somali","Jijiga",3.231289831,52.67091107
2001,"2001-12","Somali","Jijiga",1.952139756,3.231289831
2002,"2002-01","Somali","Jijiga",10.83682777,NA
2002,"2002-02","Somali","Jijiga",3.717005236,10.83682777
2002,"2002-03","Somali","Jijiga",27.33490201,3.717005236
2002,"2002-04","Somali","Jijiga",47.74874562,27.33490201
2002,"2002-05","Somali","Jijiga",62.5797035,47.74874562
2002,"2002-06","Somali","Jijiga",22.1465391,62.5797035
2002,"2002-07","Somali","Jijiga",42.50574993,22.1465391
2002,"2002-08","Somali","Jijiga",59.00003367,42.50574993
2002,"2002-09","Somali","Jijiga",81.73328058,59.00003367
2002,"2002-10","Somali","Jijiga",28.84048988,81.73328058
2002,"2002-11","Somali","Jijiga",3.140917548,28.84048988
2002,"2002-12","Somali","Jijiga",2.272668773,3.140917548
2003,"2003-01","Somali","Jijiga",7.772358335,NA
2003,"2003-02","Somali","Jijiga",7.114808181,7.772358335
2003,"2003-03","Somali","Jijiga",16.76886618,7.114808181
2003,"2003-04","Somali","Jijiga",68.01664366,16.76886618
2003,"2003-05","Somali","Jijiga",46.86482186,68.01664366
2003,"2003-06","Somali","Jijiga",59.67172767,46.86482186
2003,"2003-07","Somali","Jijiga",35.15583749,59.67172767
2003,"2003-08","Somali","Jijiga",80.54157126,35.15583749
2003,"2003-09","Somali","Jijiga",79.41998081,80.54157126
2003,"2003-10","Somali","Jijiga",7.085843843,79.41998081
2003,"2003-11","Somali","Jijiga",4.636679814,7.085843843
2003,"2003-12","Somali","Jijiga",9.166503906,4.636679814
2004,"2004-01","Somali","Jijiga",9.043662236,NA
2004,"2004-02","Somali","Jijiga",3.646066337,9.043662236
2004,"2004-03","Somali","Jijiga",15.65090206,3.646066337
2004,"2004-04","Somali","Jijiga",83.790822,15.65090206
2004,"2004-05","Somali","Jijiga",26.72479459,83.790822
2004,"2004-06","Somali","Jijiga",28.63213269,26.72479459
2004,"2004-07","Somali","Jijiga",43.48078024,28.63213269
2004,"2004-08","Somali","Jijiga",50.05427078,43.48078024
2004,"2004-09","Somali","Jijiga",71.81318191,50.05427078
2004,"2004-10","Somali","Jijiga",32.42264952,71.81318191
2004,"2004-11","Somali","Jijiga",17.57337689,32.42264952
2004,"2004-12","Somali","Jijiga",1.886621146,17.57337689
2005,"2005-01","Somali","Jijiga",5.794565135,NA
2005,"2005-02","Somali","Jijiga",5.616619242,5.794565135
2005,"2005-03","Somali","Jijiga",53.29554485,5.616619242
2005,"2005-04","Somali","Jijiga",83.04928273,53.29554485
2005,"2005-05","Somali","Jijiga",77.95766265,83.04928273
2005,"2005-06","Somali","Jijiga",30.97685715,77.95766265
2005,"2005-07","Somali","Jijiga",44.73966191,30.97685715
2005,"2005-08","Somali","Jijiga",51.27306708,44.73966191
2005,"2005-09","Somali","Jijiga",71.46784079,51.27306708
2005,"2005-10","Somali","Jijiga",13.92371237,71.46784079
2005,"2005-11","Somali","Jijiga",12.99349344,13.92371237
2005,"2005-12","Somali","Jijiga",1.556188649,12.99349344
2006,"2006-01","Somali","Jijiga",4.622213429,NA
2006,"2006-02","Somali","Jijiga",16.8543175,4.622213429
2006,"2006-03","Somali","Jijiga",58.09869174,16.8543175
2006,"2006-04","Somali","Jijiga",80.60839844,58.09869174
2006,"2006-05","Somali","Jijiga",47.29861766,80.60839844
2006,"2006-06","Somali","Jijiga",24.97044636,47.29861766
2006,"2006-07","Somali","Jijiga",28.98992499,24.97044636
2006,"2006-08","Somali","Jijiga",95.15281519,28.98992499
2006,"2006-09","Somali","Jijiga",49.56061422,95.15281519
2006,"2006-10","Somali","Jijiga",58.80306691,49.56061422
2006,"2006-11","Somali","Jijiga",3.492078847,58.80306691
2006,"2006-12","Somali","Jijiga",6.111923744,3.492078847
2007,"2007-01","Somali","Jijiga",2.781241055,NA
2007,"2007-02","Somali","Jijiga",6.953293373,2.781241055
2007,"2007-03","Somali","Jijiga",25.27159803,6.953293373
2007,"2007-04","Somali","Jijiga",79.74085735,25.27159803
2007,"2007-05","Somali","Jijiga",90.43009159,79.74085735
2007,"2007-06","Somali","Jijiga",46.38597791,90.43009159
2007,"2007-07","Somali","Jijiga",61.12070649,46.38597791
2007,"2007-08","Somali","Jijiga",73.69029499,61.12070649
2007,"2007-09","Somali","Jijiga",104.1115975,73.69029499
2007,"2007-10","Somali","Jijiga",17.91539475,104.1115975
2007,"2007-11","Somali","Jijiga",5.514082284,17.91539475
2007,"2007-12","Somali","Jijiga",1.548109647,5.514082284
2008,"2008-01","Somali","Jijiga",3.707248556,NA
2008,"2008-02","Somali","Jijiga",3.394050072,3.707248556
2008,"2008-03","Somali","Jijiga",6.338490453,3.394050072
2008,"2008-04","Somali","Jijiga",43.10011449,6.338490453
2008,"2008-05","Somali","Jijiga",96.166908,43.10011449
2008,"2008-06","Somali","Jijiga",22.51564815,96.166908
2008,"2008-07","Somali","Jijiga",37.6079733,22.51564815
2008,"2008-08","Somali","Jijiga",52.41781721,37.6079733
2008,"2008-09","Somali","Jijiga",53.88641568,52.41781721
2008,"2008-10","Somali","Jijiga",45.17547397,53.88641568
2008,"2008-11","Somali","Jijiga",24.60053122,45.17547397
2008,"2008-12","Somali","Jijiga",1.549266815,24.60053122
2009,"2009-01","Somali","Jijiga",10.60552031,NA
2009,"2009-02","Somali","Jijiga",4.078542249,10.60552031
2009,"2009-03","Somali","Jijiga",36.70854661,4.078542249
2009,"2009-04","Somali","Jijiga",47.74366076,36.70854661
2009,"2009-05","Somali","Jijiga",54.00428509,47.74366076
2009,"2009-06","Somali","Jijiga",31.10601175,54.00428509
2009,"2009-07","Somali","Jijiga",44.33319723,31.10601175
2009,"2009-08","Somali","Jijiga",38.32164265,44.33319723
2009,"2009-09","Somali","Jijiga",40.99053324,38.32164265
2009,"2009-10","Somali","Jijiga",49.50350636,40.99053324
2009,"2009-11","Somali","Jijiga",5.024492987,49.50350636
2009,"2009-12","Somali","Jijiga",2.353261487,5.024492987
2010,"2010-01","Somali","Jijiga",2.773594034,NA
2010,"2010-02","Somali","Jijiga",40.40174603,2.773594034
2010,"2010-03","Somali","Jijiga",93.87515154,40.40174603
2010,"2010-04","Somali","Jijiga",93.12674266,93.87515154
2010,"2010-05","Somali","Jijiga",130.6976697,93.12674266
2010,"2010-06","Somali","Jijiga",28.9114906,130.6976697
2010,"2010-07","Somali","Jijiga",56.78437332,28.9114906
2010,"2010-08","Somali","Jijiga",61.28497104,56.78437332
2010,"2010-09","Somali","Jijiga",84.53774919,61.28497104
2010,"2010-10","Somali","Jijiga",10.63661141,84.53774919
2010,"2010-11","Somali","Jijiga",5.445645036,10.63661141
2010,"2010-12","Somali","Jijiga",3.08488096,5.445645036
2011,"2011-01","Somali","Jijiga",2.686536065,NA
2011,"2011-02","Somali","Jijiga",3.557465652,2.686536065
2011,"2011-03","Somali","Jijiga",5.979858398,3.557465652
2011,"2011-04","Somali","Jijiga",30.70427625,5.979858398
2011,"2011-05","Somali","Jijiga",93.32639076,30.70427625
2011,"2011-06","Somali","Jijiga",35.99572754,93.32639076
2011,"2011-07","Somali","Jijiga",57.08859779,35.99572754
2011,"2011-08","Somali","Jijiga",71.82367996,57.08859779
2011,"2011-09","Somali","Jijiga",78.94295528,71.82367996
2011,"2011-10","Somali","Jijiga",8.682723999,78.94295528
2011,"2011-11","Somali","Jijiga",9.465024751,8.682723999
2011,"2011-12","Somali","Jijiga",1.601596438,9.465024751
2012,"2012-01","Somali","Jijiga",2.686196952,NA
2012,"2012-02","Somali","Jijiga",3.66616453,2.686196952
2012,"2012-03","Somali","Jijiga",12.16185576,3.66616453
2012,"2012-04","Somali","Jijiga",77.59654499,12.16185576
2012,"2012-05","Somali","Jijiga",74.09750471,77.59654499
2012,"2012-06","Somali","Jijiga",60.07258553,74.09750471
2012,"2012-07","Somali","Jijiga",39.34495808,60.07258553
2012,"2012-08","Somali","Jijiga",75.10753974,39.34495808
2012,"2012-09","Somali","Jijiga",50.96741985,75.10753974
2012,"2012-10","Somali","Jijiga",13.72887763,50.96741985
2012,"2012-11","Somali","Jijiga",7.947035165,13.72887763
2012,"2012-12","Somali","Jijiga",1.979216477,7.947035165
2013,"2013-01","Somali","Jijiga",4.073604189,NA
2013,"2013-02","Somali","Jijiga",3.475353109,4.073604189
2013,"2013-03","Somali","Jijiga",67.21935614,3.475353109
2013,"2013-04","Somali","Jijiga",79.06734072,67.21935614
2013,"2013-05","Somali","Jijiga",58.57582671,79.06734072
2013,"2013-06","Somali","Jijiga",12.58592908,58.57582671
2013,"2013-07","Somali","Jijiga",57.0847168,12.58592908
2013,"2013-08","Somali","Jijiga",60.97622575,57.0847168
2013,"2013-09","Somali","Jijiga",62.03891938,60.97622575
2013,"2013-10","Somali","Jijiga",64.2514901,62.03891938
2013,"2013-11","Somali","Jijiga",21.49931178,64.2514901
2013,"2013-12","Somali","Jijiga",1.768909323,21.49931178
2014,"2014-01","Somali","Jijiga",2.884234987,NA
2014,"2014-02","Somali","Jijiga",5.302008793,2.884234987
2014,"2014-03","Somali","Jijiga",46.6080196,5.302008793
2014,"2014-04","Somali","Jijiga",68.69750135,46.6080196
2014,"2014-05","Somali","Jijiga",52.78254647,68.69750135
2014,"2014-06","Somali","Jijiga",18.96128266,52.78254647
2014,"2014-07","Somali","Jijiga",45.24162345,18.96128266
2014,"2014-08","Somali","Jijiga",103.2788338,45.24162345
2014,"2014-09","Somali","Jijiga",152.2426253,103.2788338
2014,"2014-10","Somali","Jijiga",53.07700532,152.2426253
2014,"2014-11","Somali","Jijiga",6.438141921,53.07700532
2014,"2014-12","Somali","Jijiga",2.137388558,6.438141921
2015,"2015-01","Somali","Jijiga",3.121200035,NA
2015,"2015-02","Somali","Jijiga",3.794006348,3.121200035
2015,"2015-03","Somali","Jijiga",9.021701155,3.794006348
2015,"2015-04","Somali","Jijiga",36.85028287,9.021701155
2015,"2015-05","Somali","Jijiga",85.26193763,36.85028287
2015,"2015-06","Somali","Jijiga",47.60280004,85.26193763
2015,"2015-07","Somali","Jijiga",17.32195834,47.60280004
2015,"2015-08","Somali","Jijiga",56.65247845,17.32195834
2015,"2015-09","Somali","Jijiga",33.0325149,56.65247845
2015,"2015-10","Somali","Jijiga",16.69668369,33.0325149
2015,"2015-11","Somali","Jijiga",11.74195599,16.69668369
2015,"2015-12","Somali","Jijiga",2.076531377,11.74195599
2016,"2016-01","Somali","Jijiga",3.804106614,NA
2016,"2016-02","Somali","Jijiga",9.800417144,3.804106614
2016,"2016-03","Somali","Jijiga",14.62311528,9.800417144
2016,"2016-04","Somali","Jijiga",128.4193999,14.62311528
2016,"2016-05","Somali","Jijiga",66.96984442,128.4193999
2016,"2016-06","Somali","Jijiga",27.5078125,66.96984442
2016,"2016-07","Somali","Jijiga",38.18102606,27.5078125
2016,"2016-08","Somali","Jijiga",46.22836409,38.18102606
2016,"2016-09","Somali","Jijiga",61.94213025,46.22836409
2016,"2016-10","Somali","Jijiga",17.64865849,61.94213025
2016,"2016-11","Somali","Jijiga",22.24925916,17.64865849
2016,"2016-12","Somali","Jijiga",1.836769499,22.24925916
2017,"2017-01","Somali","Jijiga",2.781291567,NA
2017,"2017-02","Somali","Jijiga",4.046326736,2.781291567
2017,"2017-03","Somali","Jijiga",36.94198293,4.046326736
2017,"2017-04","Somali","Jijiga",16.67642317,36.94198293
2017,"2017-05","Somali","Jijiga",73.71384193,16.67642317
2017,"2017-06","Somali","Jijiga",22.28201189,73.71384193
2017,"2017-07","Somali","Jijiga",19.84493282,22.28201189
2017,"2017-08","Somali","Jijiga",71.19731614,19.84493282
2017,"2017-09","Somali","Jijiga",109.8699657,71.19731614
2017,"2017-10","Somali","Jijiga",8.316798769,109.8699657
2017,"2017-11","Somali","Jijiga",3.125664547,8.316798769
2017,"2017-12","Somali","Jijiga",1.632856829,3.125664547
2018,"2018-01","Somali","Jijiga",3.031291304,NA
2018,"2018-02","Somali","Jijiga",8.227168116,3.031291304
2018,"2018-03","Somali","Jijiga",31.08655206,8.227168116
2018,"2018-04","Somali","Jijiga",104.8563948,31.08655206
2018,"2018-05","Somali","Jijiga",88.63952216,104.8563948
2018,"2018-06","Somali","Jijiga",23.64810496,88.63952216
2018,"2018-07","Somali","Jijiga",37.18880068,23.64810496
2018,"2018-08","Somali","Jijiga",82.79101563,37.18880068
2018,"2018-09","Somali","Jijiga",44.30134951,82.79101563
2018,"2018-10","Somali","Jijiga",45.7692829,44.30134951
2018,"2018-11","Somali","Jijiga",11.76600594,45.7692829
2018,"2018-12","Somali","Jijiga",1.58383547,11.76600594
2019,"2019-01","Somali","Jijiga",2.721168781,NA
2019,"2019-02","Somali","Jijiga",4.023649018,2.721168781
2019,"2019-03","Somali","Jijiga",17.16416458,4.023649018
2019,"2019-04","Somali","Jijiga",31.28109846,17.16416458
2019,"2019-05","Somali","Jijiga",72.00660022,31.28109846
2019,"2019-06","Somali","Jijiga",68.87991228,72.00660022
2019,"2019-07","Somali","Jijiga",51.16192837,68.87991228
2019,"2019-08","Somali","Jijiga",99.1002997,51.16192837
2019,"2019-09","Somali","Jijiga",90.35471107,99.1002997
2019,"2019-10","Somali","Jijiga",93.72297616,90.35471107
2019,"2019-11","Somali","Jijiga",25.86476504,93.72297616
2019,"2019-12","Somali","Jijiga",5.603950764,25.86476504
1981,"1981-01","Somali","Korahe",1.579880079,NA
1981,"1981-02","Somali","Korahe",6.757952796,1.579880079
1981,"1981-03","Somali","Korahe",62.75623915,6.757952796
1981,"1981-04","Somali","Korahe",96.08914524,62.75623915
1981,"1981-05","Somali","Korahe",44.18145074,96.08914524
1981,"1981-06","Somali","Korahe",2.250310898,44.18145074
1981,"1981-07","Somali","Korahe",1.966208352,2.250310898
1981,"1981-08","Somali","Korahe",4.097824097,1.966208352
1981,"1981-09","Somali","Korahe",16.72246128,4.097824097
1981,"1981-10","Somali","Korahe",60.97810872,16.72246128
1981,"1981-11","Somali","Korahe",15.79053073,60.97810872
1981,"1981-12","Somali","Korahe",2.585869047,15.79053073
1982,"1982-01","Somali","Korahe",1.60967954,NA
1982,"1982-02","Somali","Korahe",5.931555006,1.60967954
1982,"1982-03","Somali","Korahe",6.806907654,5.931555006
1982,"1982-04","Somali","Korahe",77.46790229,6.806907654
1982,"1982-05","Somali","Korahe",114.6333279,77.46790229
1982,"1982-06","Somali","Korahe",3.481563356,114.6333279
1982,"1982-07","Somali","Korahe",1.882962545,3.481563356
1982,"1982-08","Somali","Korahe",3.761572096,1.882962545
1982,"1982-09","Somali","Korahe",18.47114563,3.761572096
1982,"1982-10","Somali","Korahe",183.0838216,18.47114563
1982,"1982-11","Somali","Korahe",45.6782803,183.0838216
1982,"1982-12","Somali","Korahe",2.561020745,45.6782803
1983,"1983-01","Somali","Korahe",1.758670807,NA
1983,"1983-02","Somali","Korahe",5.762145572,1.758670807
1983,"1983-03","Somali","Korahe",3.536499659,5.762145572
1983,"1983-04","Somali","Korahe",80.27024333,3.536499659
1983,"1983-05","Somali","Korahe",87.79143609,80.27024333
1983,"1983-06","Somali","Korahe",4.736568027,87.79143609
1983,"1983-07","Somali","Korahe",1.596309026,4.736568027
1983,"1983-08","Somali","Korahe",3.859160953,1.596309026
1983,"1983-09","Somali","Korahe",23.84991116,3.859160953
1983,"1983-10","Somali","Korahe",62.71303982,23.84991116
1983,"1983-11","Somali","Korahe",11.27623664,62.71303982
1983,"1983-12","Somali","Korahe",2.522557365,11.27623664
1984,"1984-01","Somali","Korahe",1.754306687,NA
1984,"1984-02","Somali","Korahe",6.185218811,1.754306687
1984,"1984-03","Somali","Korahe",3.368862788,6.185218811
1984,"1984-04","Somali","Korahe",34.06455146,3.368862788
1984,"1984-05","Somali","Korahe",40.74433729,34.06455146
1984,"1984-06","Somali","Korahe",2.814788818,40.74433729
1984,"1984-07","Somali","Korahe",1.77693865,2.814788818
1984,"1984-08","Somali","Korahe",4.081265767,1.77693865
1984,"1984-09","Somali","Korahe",26.10751004,4.081265767
1984,"1984-10","Somali","Korahe",41.66951497,26.10751004
1984,"1984-11","Somali","Korahe",7.606460571,41.66951497
1984,"1984-12","Somali","Korahe",3.592748006,7.606460571
1985,"1985-01","Somali","Korahe",1.774772432,NA
1985,"1985-02","Somali","Korahe",7.958333333,1.774772432
1985,"1985-03","Somali","Korahe",26.58817885,7.958333333
1985,"1985-04","Somali","Korahe",176.1884901,26.58817885
1985,"1985-05","Somali","Korahe",74.72229682,176.1884901
1985,"1985-06","Somali","Korahe",2.508485794,74.72229682
1985,"1985-07","Somali","Korahe",1.605489731,2.508485794
1985,"1985-08","Somali","Korahe",3.812320709,1.605489731
1985,"1985-09","Somali","Korahe",11.37438456,3.812320709
1985,"1985-10","Somali","Korahe",63.34684245,11.37438456
1985,"1985-11","Somali","Korahe",16.76260037,63.34684245
1985,"1985-12","Somali","Korahe",2.54055002,16.76260037
1986,"1986-01","Somali","Korahe",1.882477442,NA
1986,"1986-02","Somali","Korahe",6.008276198,1.882477442
1986,"1986-03","Somali","Korahe",3.366800308,6.008276198
1986,"1986-04","Somali","Korahe",127.7929688,3.366800308
1986,"1986-05","Somali","Korahe",93.64912245,127.7929688
1986,"1986-06","Somali","Korahe",2.692972395,93.64912245
1986,"1986-07","Somali","Korahe",1.434346941,2.692972395
1986,"1986-08","Somali","Korahe",3.833257039,1.434346941
1986,"1986-09","Somali","Korahe",10.43735843,3.833257039
1986,"1986-10","Somali","Korahe",35.12978787,10.43735843
1986,"1986-11","Somali","Korahe",10.25578817,35.12978787
1986,"1986-12","Somali","Korahe",2.503659142,10.25578817
1987,"1987-01","Somali","Korahe",1.847947439,NA
1987,"1987-02","Somali","Korahe",5.87551456,1.847947439
1987,"1987-03","Somali","Korahe",5.933841281,5.87551456
1987,"1987-04","Somali","Korahe",44.76832072,5.933841281
1987,"1987-05","Somali","Korahe",302.2371419,44.76832072
1987,"1987-06","Somali","Korahe",3.408270094,302.2371419
1987,"1987-07","Somali","Korahe",1.458259583,3.408270094
1987,"1987-08","Somali","Korahe",3.982118395,1.458259583
1987,"1987-09","Somali","Korahe",21.89927673,3.982118395
1987,"1987-10","Somali","Korahe",101.3023207,21.89927673
1987,"1987-11","Somali","Korahe",16.77457682,101.3023207
1987,"1987-12","Somali","Korahe",2.621727202,16.77457682
1988,"1988-01","Somali","Korahe",2.20006858,NA
1988,"1988-02","Somali","Korahe",5.573738946,2.20006858
1988,"1988-03","Somali","Korahe",5.223359426,5.573738946
1988,"1988-04","Somali","Korahe",192.771932,5.223359426
1988,"1988-05","Somali","Korahe",25.1195933,192.771932
1988,"1988-06","Somali","Korahe",2.466859394,25.1195933
1988,"1988-07","Somali","Korahe",1.592947218,2.466859394
1988,"1988-08","Somali","Korahe",3.760452271,1.592947218
1988,"1988-09","Somali","Korahe",16.7323371,3.760452271
1988,"1988-10","Somali","Korahe",66.52979872,16.7323371
1988,"1988-11","Somali","Korahe",9.63128323,66.52979872
1988,"1988-12","Somali","Korahe",2.493125492,9.63128323
1989,"1989-01","Somali","Korahe",1.749799516,NA
1989,"1989-02","Somali","Korahe",7.974982368,1.749799516
1989,"1989-03","Somali","Korahe",21.9559377,7.974982368
1989,"1989-04","Somali","Korahe",122.6075033,21.9559377
1989,"1989-05","Somali","Korahe",106.846422,122.6075033
1989,"1989-06","Somali","Korahe",3.728802151,106.846422
1989,"1989-07","Somali","Korahe",1.673345566,3.728802151
1989,"1989-08","Somali","Korahe",3.73590427,1.673345566
1989,"1989-09","Somali","Korahe",19.7040863,3.73590427
1989,"1989-10","Somali","Korahe",133.1643473,19.7040863
1989,"1989-11","Somali","Korahe",22.35174391,133.1643473
1989,"1989-12","Somali","Korahe",4.603306241,22.35174391
1990,"1990-01","Somali","Korahe",1.879323535,NA
1990,"1990-02","Somali","Korahe",8.467366536,1.879323535
1990,"1990-03","Somali","Korahe",6.444836934,8.467366536
1990,"1990-04","Somali","Korahe",143.9125434,6.444836934
1990,"1990-05","Somali","Korahe",19.27234734,143.9125434
1990,"1990-06","Somali","Korahe",2.369926453,19.27234734
1990,"1990-07","Somali","Korahe",1.417778651,2.369926453
1990,"1990-08","Somali","Korahe",3.769696554,1.417778651
1990,"1990-09","Somali","Korahe",12.33165826,3.769696554
1990,"1990-10","Somali","Korahe",70.29852295,12.33165826
1990,"1990-11","Somali","Korahe",15.32013109,70.29852295
1990,"1990-12","Somali","Korahe",2.690194448,15.32013109
1991,"1991-01","Somali","Korahe",1.731541846,NA
1991,"1991-02","Somali","Korahe",5.808429718,1.731541846
1991,"1991-03","Somali","Korahe",33.93077596,5.808429718
1991,"1991-04","Somali","Korahe",56.98097738,33.93077596
1991,"1991-05","Somali","Korahe",119.7336155,56.98097738
1991,"1991-06","Somali","Korahe",2.372445424,119.7336155
1991,"1991-07","Somali","Korahe",4.141574012,2.372445424
1991,"1991-08","Somali","Korahe",4.626014709,4.141574012
1991,"1991-09","Somali","Korahe",13.67062887,4.626014709
1991,"1991-10","Somali","Korahe",39.42132229,13.67062887
1991,"1991-11","Somali","Korahe",9.687401666,39.42132229
1991,"1991-12","Somali","Korahe",5.155686273,9.687401666
1992,"1992-01","Somali","Korahe",2.561949412,NA
1992,"1992-02","Somali","Korahe",7.250174628,2.561949412
1992,"1992-03","Somali","Korahe",3.827355279,7.250174628
1992,"1992-04","Somali","Korahe",44.1853163,3.827355279
1992,"1992-05","Somali","Korahe",49.00156318,44.1853163
1992,"1992-06","Somali","Korahe",4.745406257,49.00156318
1992,"1992-07","Somali","Korahe",1.429490619,4.745406257
1992,"1992-08","Somali","Korahe",3.697544522,1.429490619
1992,"1992-09","Somali","Korahe",16.69163852,3.697544522
1992,"1992-10","Somali","Korahe",61.1449585,16.69163852
1992,"1992-11","Somali","Korahe",17.28634644,61.1449585
1992,"1992-12","Somali","Korahe",5.180412716,17.28634644
1993,"1993-01","Somali","Korahe",2.024312125,NA
1993,"1993-02","Somali","Korahe",6.002873739,2.024312125
1993,"1993-03","Somali","Korahe",3.295509338,6.002873739
1993,"1993-04","Somali","Korahe",47.13385688,3.295509338
1993,"1993-05","Somali","Korahe",134.7270508,47.13385688
1993,"1993-06","Somali","Korahe",3.204044978,134.7270508
1993,"1993-07","Somali","Korahe",1.449852626,3.204044978
1993,"1993-08","Somali","Korahe",3.598428938,1.449852626
1993,"1993-09","Somali","Korahe",11.60600196,3.598428938
1993,"1993-10","Somali","Korahe",90.53694661,11.60600196
1993,"1993-11","Somali","Korahe",9.210705227,90.53694661
1993,"1993-12","Somali","Korahe",2.56036165,9.210705227
1994,"1994-01","Somali","Korahe",1.752794266,NA
1994,"1994-02","Somali","Korahe",5.558890449,1.752794266
1994,"1994-03","Somali","Korahe",3.502873527,5.558890449
1994,"1994-04","Somali","Korahe",121.6684435,3.502873527
1994,"1994-05","Somali","Korahe",90.34817166,121.6684435
1994,"1994-06","Somali","Korahe",2.424355401,90.34817166
1994,"1994-07","Somali","Korahe",1.524496608,2.424355401
1994,"1994-08","Somali","Korahe",3.800326453,1.524496608
1994,"1994-09","Somali","Korahe",20.87718709,3.800326453
1994,"1994-10","Somali","Korahe",106.5799696,20.87718709
1994,"1994-11","Somali","Korahe",51.79014079,106.5799696
1994,"1994-12","Somali","Korahe",2.596330855,51.79014079
1995,"1995-01","Somali","Korahe",1.730633206,NA
1995,"1995-02","Somali","Korahe",6.022797055,1.730633206
1995,"1995-03","Somali","Korahe",8.019281175,6.022797055
1995,"1995-04","Somali","Korahe",172.1364204,8.019281175
1995,"1995-05","Somali","Korahe",36.5306193,172.1364204
1995,"1995-06","Somali","Korahe",1.994853126,36.5306193
1995,"1995-07","Somali","Korahe",1.418196784,1.994853126
1995,"1995-08","Somali","Korahe",3.654055701,1.418196784
1995,"1995-09","Somali","Korahe",12.49206628,3.654055701
